date,iso_code,new_cases_smoothed,new_deaths_smoothed,population,num_vacunes
2021/04/06,SVN,950.429,7,2078932,58072
2021/04/06,SWE,5506.857,14.714,10099270,473288
2021/04/07,AUT,2825.571,29.571,9006400,364509
2021/04/07,BEL,3679.857,40.714,11589616,489820
2021/04/07,BGR,3112.286,119.571,6948445,65782
2021/04/07,CYP,500.286,1.429,875899,25196
2021/04/07,CZE,4063.571,129.714,10708982,374155
2021/04/07,DEU,13805,166.571,83783945,3660830
2021/04/07,DNK,618.286,2.286,5792203,244888
2021/04/07,ESP,6054.714,82.571,46754783,1987561
2021/04/07,EST,748.571,10.571,1326539,48632
2021/04/07,FIN,423.429,2.571,5540718,233014
2021/04/07,FRA,28273.857,235.143,67564251,2534574
2021/04/07,GRC,3046.571,73.429,10423056,321870
2021/04/07,HRV,1559.429,28.857,4105268,105689
2021/04/07,HUN,5891.857,238.857,9660350,533935
2021/04/07,IRL,495.857,6.429,4937796,145331
2021/04/07,ISL,6.571,0,341250,10980
2021/04/07,ITA,16499.143,432.571,60461828,2181122
2021/04/07,LIE,4.571,0,38137,1446
2021/04/07,LTU,843,8.714,2722291,99308
2021/04/07,LUX,164.429,2.286,625976,33817
2021/04/07,LVA,401.857,6.714,1886202,31707
2021/04/07,MLT,53.571,1.143,441539,38524
2021/04/07,NLD,6990.857,23,17134873,793819
2021/04/07,NOR,714.714,1.429,5421242,195111
2021/04/07,POL,21414.286,379.714,37846605,1192158
2021/04/07,PRT,472.714,6,10196707,476343
2021/04/07,ROU,5117.286,146.143,19237682,534018
2021/04/07,SVK,815.571,74.857,5459643,153572
2021/04/07,SVN,898.286,6.429,2078932,58072
2021/04/07,SWE,5274.429,16.143,10099270,473288
2021/04/08,AUT,2760.286,31.143,9006400,364509
2021/04/08,BEL,3591,43.286,11589616,489820
2021/04/08,BGR,3007,122.429,6948445,65782
2021/04/08,CYP,545,1.143,875899,25196
2021/04/08,CZE,4033,125.714,10708982,374155
2021/04/08,DEU,14352.286,175.143,83783945,3660830
2021/04/08,DNK,626.143,1.857,5792203,244888
2021/04/08,ESP,6463.286,91.143,46754783,1987561
2021/04/08,EST,738.286,11.714,1326539,48632
2021/04/08,FIN,390.857,2.857,5540718,233014
2021/04/08,FRA,34910.857,298.571,67564251,2534574
2021/04/08,GRC,3008.286,74.286,10423056,321870
2021/04/08,HRV,1673,31.143,4105268,105689
2021/04/08,HUN,5252.714,240.857,9660350,533935
2021/04/08,IRL,446.143,4.571,4937796,145331
2021/04/08,ISL,7.286,0,341250,10980
2021/04/08,ITA,15788.429,430.571,60461828,2181122
2021/04/08,LIE,5.571,0,38137,1446
2021/04/08,LTU,874.571,9.143,2722291,99308
2021/04/08,LUX,185.571,1.857,625976,33817
2021/04/08,LVA,416.429,7.143,1886202,31707
2021/04/08,MLT,54,1,441539,38524
2021/04/08,NLD,6986.714,22.857,17134873,793819
2021/04/08,NOR,741.429,1.571,5421242,195111
2021/04/08,POL,20362.429,427.714,37846605,1192158
2021/04/08,PRT,474.143,5.714,10196707,476343
2021/04/08,ROU,4956.429,151.286,19237682,534018
2021/04/08,SVK,854.429,76,5459643,153572
2021/04/08,SVN,925.286,6.143,2078932,58072
2021/04/08,SWE,5205.429,13.857,10099270,473288
2021/04/09,AUT,2698.143,32.429,9006400,364509
2021/04/09,BEL,3618.857,43.857,11589616,489820
2021/04/09,BGR,2834.143,124.286,6948445,65782
2021/04/09,CYP,530.143,1,875899,25196
2021/04/09,CZE,3898.286,121.714,10708982,374155
2021/04/09,DEU,15481.143,193.571,83783945,3660830
2021/04/09,DNK,624.714,1.714,5792203,244888
2021/04/09,ESP,8016.857,112.429,46754783,1987561
2021/04/09,EST,668.571,12,1326539,48632
2021/04/09,FIN,369.857,3.143,5540718,233014
2021/04/09,FRA,28265.286,252,67564251,2534574
2021/04/09,GRC,2962,75.143,10423056,321870
2021/04/09,HRV,1706.857,34.143,4105268,105689
2021/04/09,HUN,5005.571,243.429,9660350,533935
2021/04/09,IRL,429.286,8,4937796,145331
2021/04/09,ISL,7.571,0,341250,10980
2021/04/09,ITA,15360.857,464.429,60461828,2181122
2021/04/09,LIE,6.286,0,38137,1446
2021/04/09,LTU,920.571,9.429,2722291,99308
2021/04/09,LUX,194.571,1.857,625976,33817
2021/04/09,LVA,426.571,8.429,1886202,31707
2021/04/09,MLT,54.857,0.857,441539,38524
2021/04/09,NLD,7034.571,26,17134873,793819
2021/04/09,NOR,758.429,1.571,5421242,195111
2021/04/09,POL,20070.714,466,37846605,1192158
2021/04/09,PRT,495,5.143,10196707,476343
2021/04/09,ROU,4832.714,149.714,19237682,534018
2021/04/09,SVK,788.429,76.286,5459643,153572
2021/04/09,SVN,940.714,5.286,2078932,58072
2021/04/09,SWE,6315.714,17.571,10099270,473288
2021/04/10,AUT,2677.571,32.571,9006400,364509
2021/04/10,BEL,3573.286,42.571,11589616,489820
2021/04/10,BGR,2753.143,120.571,6948445,65782
2021/04/10,CYP,536.143,1.571,875899,25196
2021/04/10,CZE,4034,123.857,10708982,374155
2021/04/10,DEU,17631.857,198.857,83783945,3660830
2021/04/10,DNK,626.143,1.571,5792203,244888
2021/04/10,ESP,6649.571,90,46754783,1987561
2021/04/10,EST,685.571,12.714,1326539,48632
2021/04/10,FIN,373.286,3.143,5540718,233014
2021/04/10,FRA,28448.571,253.429,67564251,2534574
2021/04/10,GRC,2900.571,75.857,10423056,321870
2021/04/10,HRV,1749.857,34.857,4105268,105689
2021/04/10,HUN,4922.143,243.857,9660350,533935
2021/04/10,IRL,421.143,9.714,4937796,145331
2021/04/10,ISL,4.714,0,341250,10980
2021/04/10,ITA,14832.857,459.857,60461828,2181122
2021/04/10,LIE,8.429,0,38137,1446
2021/04/10,LTU,918.571,9.857,2722291,99308
2021/04/10,LUX,194.571,1.857,625976,33817
2021/04/10,LVA,481.857,9,1886202,31707
2021/04/10,MLT,51.286,0.714,441539,38524
2021/04/10,NLD,7015.857,24.714,17134873,793819
2021/04/10,NOR,696,1.571,5421242,195111
2021/04/10,POL,19616.286,491.286,37846605,1192158
2021/04/10,PRT,540.857,5,10196707,476343
2021/04/10,ROU,4663,147.571,19237682,534018
2021/04/10,SVK,835.857,77,5459643,153572
2021/04/10,SVN,932.857,6.286,2078932,58072
2021/04/10,SWE,6315.714,17.571,10099270,473288
2021/04/11,AUT,2607.429,34,9006400,364509
2021/04/11,BEL,3497.143,43.429,11589616,489820
2021/04/11,BGR,2713.429,118.429,6948445,65782
2021/04/11,CYP,541.714,1.571,875899,25196
2021/04/11,CZE,4041.857,123.286,10708982,374155
2021/04/11,DEU,16547,205.714,83783945,3660830
2021/04/11,DNK,639.143,1.714,5792203,244888
2021/04/11,ESP,6649.571,90,46754783,1987561
2021/04/11,EST,682.143,12.429,1326539,48632
2021/04/11,FIN,379.571,3.143,5540718,233014
2021/04/11,FRA,33773,300.143,67564251,2534574
2021/04/11,GRC,2866.571,72.143,10423056,321870
2021/04/11,HRV,1784.286,35.714,4105268,105689
2021/04/11,HUN,4883.571,243.143,9660350,533935
2021/04/11,IRL,399.571,9.571,4937796,145331
2021/04/11,ISL,4.714,0,341250,10980
2021/04/11,ITA,14507.143,460.571,60461828,2181122
2021/04/11,LIE,9.714,0,38137,1446
2021/04/11,LTU,938,11,2722291,99308
2021/04/11,LUX,194.571,1.857,625976,33817
2021/04/11,LVA,500.429,7.857,1886202,31707
2021/04/11,MLT,55.857,0.571,441539,38524
2021/04/11,NLD,7204.286,24.143,17134873,793819
2021/04/11,NOR,706.429,1.571,5421242,195111
2021/04/11,POL,19441.286,497.143,37846605,1192158
2021/04/11,PRT,594.143,5.286,10196707,476343
2021/04/11,ROU,4541.714,152.143,19237682,534018
2021/04/11,SVK,831.429,77.143,5459643,153572
2021/04/11,SVN,908.286,6.286,2078932,58072
2021/04/11,SWE,6315.714,17.571,10099270,473288
2021/04/12,AUT,2568.286,32,9006400,343605
2021/04/12,BEL,3466.429,43,11589616,420625
2021/04/12,BGR,2608,119,6948445,84827
2021/04/12,CYP,536.429,1.571,875899,30845
2021/04/12,CZE,3909.143,123,10708982,350620
2021/04/12,DEU,17470.714,237.143,83783945,3502184
2021/04/12,DNK,644.143,1.857,5792203,223795
2021/04/12,ESP,8418.714,106,46754783,1871233
2021/04/12,EST,666,12.429,1326539,52191
2021/04/12,FIN,363,4,5540718,219282
2021/04/12,FRA,33452.714,327,67564251,2514967
2021/04/12,GRC,2829.857,72.571,10423056,328902
2021/04/12,HRV,1824.857,35.714,4105268,97349
2021/04/12,HUN,5055.429,254.286,9660350,606317
2021/04/12,IRL,409.143,9.571,4937796,189861
2021/04/12,ISL,6,0,341250,13635
2021/04/12,ITA,14378.571,469.429,60461828,2463014
2021/04/12,LIE,8.143,0,38137,2597
2021/04/12,LTU,938.714,11.714,2722291,102654
2021/04/12,LUX,253.571,3.143,625976,14710
2021/04/12,LVA,513.429,8,1886202,46587
2021/04/12,MLT,54.571,0.429,441539,35132
2021/04/12,NLD,7374.571,25.714,17134873,634120
2021/04/12,NOR,717.143,1.571,5421242,160282
2021/04/12,POL,19740.571,496.571,37846605,1416492
2021/04/12,PRT,610.143,4.714,10196707,346308
2021/04/12,ROU,4357.714,151.143,19237682,602399
2021/04/12,SVK,824,76.571,5459643,150676
2021/04/12,SVN,908.714,6.286,2078932,67126
2021/04/12,SWE,6315.714,17.571,10099270,433359
2021/04/13,AUT,2622.286,33,9006400,343605
2021/04/13,BEL,3704.286,45.571,11589616,420625
2021/04/13,BGR,3028.571,137.143,6948445,84827
2021/04/13,CYP,545,1.429,875899,30845
2021/04/13,CZE,4256,124.143,10708982,350620
2021/04/13,DEU,20589,270.286,83783945,3502184
2021/04/13,DNK,650.286,2,5792203,223795
2021/04/13,ESP,8371.429,102,46754783,1871233
2021/04/13,EST,628.571,12.143,1326539,52191
2021/04/13,FIN,356.571,2.429,5540718,219282
2021/04/13,FRA,37891.429,315.429,67564251,2514967
2021/04/13,GRC,2790.429,74.571,10423056,328902
2021/04/13,HRV,1996.429,35,4105268,97349
2021/04/13,HUN,5190.714,268.857,9660350,606317
2021/04/13,IRL,396.714,10.857,4937796,189861
2021/04/13,ISL,4.714,0,341250,13635
2021/04/13,ITA,15189.429,477.286,60461828,2463014
2021/04/13,LIE,10.143,0,38137,2597
2021/04/13,LTU,998.429,12.857,2722291,102654
2021/04/13,LUX,205.286,2.286,625976,14710
2021/04/13,LVA,546,9.286,1886202,46587
2021/04/13,MLT,53.857,0.571,441539,35132
2021/04/13,NLD,7521.286,27.429,17134873,634120
2021/04/13,NOR,694.143,1.571,5421242,160282
2021/04/13,POL,20448.714,580.143,37846605,1416492
2021/04/13,PRT,543.571,5.143,10196707,346308
2021/04/13,ROU,4165.143,150.714,19237682,602399
2021/04/13,SVK,900.714,88.857,5459643,150676
2021/04/13,SVN,1019.714,5.857,2078932,67126
2021/04/13,SWE,5930.429,18.143,10099270,433359
2021/04/14,AUT,2599.571,33.286,9006400,343605
2021/04/14,BEL,3872,43.143,11589616,420625
2021/04/14,BGR,2308.143,119.571,6948445,84827
2021/04/14,CYP,555.429,1.571,875899,30845
2021/04/14,CZE,4192.429,113.571,10708982,350620
2021/04/14,DEU,20694.714,238.857,83783945,3502184
2021/04/14,DNK,657.429,1.714,5792203,223795
2021/04/14,ESP,8612.286,102.714,46754783,1871233
2021/04/14,EST,566.429,11.571,1326539,52191
2021/04/14,FIN,364,2.714,5540718,219282
2021/04/14,FRA,43969.571,356,67564251,2514967
2021/04/14,GRC,2738.429,75.429,10423056,328902
2021/04/14,HRV,2203.571,35.714,4105268,97349
2021/04/14,HUN,5428.429,265.143,9660350,606317
2021/04/14,IRL,397.143,11.429,4937796,189861
2021/04/14,ISL,3.429,0,341250,13635
2021/04/14,ITA,15542.857,454.714,60461828,2463014
2021/04/14,LIE,9.714,0,38137,2597
2021/04/14,LTU,1034.286,11.857,2722291,102654
2021/04/14,LUX,220.143,3.143,625976,14710
2021/04/14,LVA,558.857,10.429,1886202,46587
2021/04/14,MLT,52.857,0.429,441539,35132
2021/04/14,NLD,7400.143,28.286,17134873,634120
2021/04/14,NOR,646.429,3.286,5421242,160282
2021/04/14,POL,21357,603.857,37846605,1416492
2021/04/14,PRT,546.571,5.857,10196707,346308
2021/04/14,ROU,3975,149.143,19237682,602399
2021/04/14,SVK,887.571,79.286,5459643,150676
2021/04/14,SVN,1026.571,6.143,2078932,67126
2021/04/14,SWE,6225.429,20.286,10099270,433359
2021/04/15,AUT,2567,32.429,9006400,343605
2021/04/15,BEL,3750.286,41.143,11589616,420625
2021/04/15,BGR,2197.857,115.571,6948445,84827
2021/04/15,CYP,565.143,2.143,875899,30845
2021/04/15,CZE,3714.143,109,10708982,350620
2021/04/15,DEU,20494.714,231.857,83783945,3502184
2021/04/15,DNK,669,1.857,5792203,223795
2021/04/15,ESP,8578.286,100.429,46754783,1871233
2021/04/15,EST,539.857,10.571,1326539,52191
2021/04/15,FIN,344.429,2.714,5540718,219282
2021/04/15,FRA,35528.286,290.857,67564251,2514967
2021/04/15,GRC,2825.143,79.857,10423056,328902
2021/04/15,HRV,2162.143,36.714,4105268,97349
2021/04/15,HUN,5498.857,262.857,9660350,606317
2021/04/15,IRL,382.714,11.857,4937796,189861
2021/04/15,ISL,3.286,0,341250,13635
2021/04/15,ITA,15507.714,439.429,60461828,2463014
2021/04/15,LIE,9.429,0,38137,2597
2021/04/15,LTU,1047.857,11.857,2722291,102654
2021/04/15,LUX,195.571,3.286,625976,14710
2021/04/15,LVA,545,9.571,1886202,46587
2021/04/15,MLT,52.857,0.286,441539,35132
2021/04/15,NLD,7485.571,27.143,17134873,634120
2021/04/15,NOR,609.143,3.286,5421242,160282
2021/04/15,POL,20390.714,564.714,37846605,1416492
2021/04/15,PRT,532.143,4.857,10196707,346308
2021/04/15,ROU,3812.571,152.429,19237682,602399
2021/04/15,SVK,782.857,79.286,5459643,150676
2021/04/15,SVN,935.857,6.429,2078932,67126
2021/04/15,SWE,6121.571,23.714,10099270,433359
2021/04/16,AUT,2526.143,31.286,9006400,343605
2021/04/16,BEL,3613.714,41.571,11589616,420625
2021/04/16,BGR,2101.143,113.143,6948445,84827
2021/04/16,CYP,576,2.286,875899,30845
2021/04/16,CZE,3421.429,100,10708982,350620
2021/04/16,DEU,20483.429,228.429,83783945,3502184
2021/04/16,DNK,666,2.286,5792203,223795
2021/04/16,ESP,8538.714,93.286,46754783,1871233
2021/04/16,EST,511.429,9.143,1326539,52191
2021/04/16,FIN,338.857,2.714,5540718,219282
2021/04/16,FRA,40712.857,337.286,67564251,2514967
2021/04/16,GRC,2867,81.714,10423056,328902
2021/04/16,HRV,2176.286,35.857,4105268,97349
2021/04/16,HUN,5197.571,256.571,9660350,606317
2021/04/16,IRL,375.286,8.857,4937796,189861
2021/04/16,ISL,4,0,341250,13635
2021/04/16,ITA,15079,398.143,60461828,2463014
2021/04/16,LIE,9.714,0,38137,2597
2021/04/16,LTU,1041.714,11.286,2722291,102654
2021/04/16,LUX,182.714,3.143,625976,14710
2021/04/16,LVA,538.429,8.714,1886202,46587
2021/04/16,MLT,49.857,0.571,441539,35132
2021/04/16,NLD,7636.857,23.571,17134873,634120
2021/04/16,NOR,572.571,3.429,5421242,160282
2021/04/16,POL,18868.857,540.143,37846605,1416492
2021/04/16,PRT,512,4.714,10196707,346308
2021/04/16,ROU,3572.857,152.857,19237682,602399
2021/04/16,SVK,741.857,79.857,5459643,150676
2021/04/16,SVN,875.286,6.714,2078932,67126
2021/04/16,SWE,6105.286,23.857,10099270,433359
2021/04/17,AUT,2370.286,29.714,9006400,343605
2021/04/17,BEL,3501.857,41.429,11589616,420625
2021/04/17,BGR,2061.714,112.429,6948445,84827
2021/04/17,CYP,624.571,2.286,875899,30845
2021/04/17,CZE,3195.571,94.571,10708982,350620
2021/04/17,DEU,20693.286,224.143,83783945,3502184
2021/04/17,DNK,661.571,1.857,5792203,223795
2021/04/17,ESP,8538.714,93.286,46754783,1871233
2021/04/17,EST,467.857,8.857,1326539,52191
2021/04/17,FIN,275.143,2.714,5540718,219282
2021/04/17,FRA,45641.571,362.714,67564251,2514967
2021/04/17,GRC,2811.571,80.571,10423056,328902
2021/04/17,HRV,2189.429,36.286,4105268,97349
2021/04/17,HUN,4704.857,252.571,9660350,606317
2021/04/17,IRL,370.714,7.429,4937796,189861
2021/04/17,ISL,4,0,341250,13635
2021/04/17,ITA,14766.571,393.286,60461828,2463014
2021/04/17,LIE,9.429,0,38137,2597
2021/04/17,LTU,1074.429,11.429,2722291,102654
2021/04/17,LUX,182.714,3.143,625976,14710
2021/04/17,LVA,536.714,8.857,1886202,46587
2021/04/17,MLT,54.143,1,441539,35132
2021/04/17,NLD,7692.429,25,17134873,634120
2021/04/17,NOR,595.714,3.429,5421242,160282
2021/04/17,POL,17568,521.286,37846605,1416492
2021/04/17,PRT,518.857,4.571,10196707,346308
2021/04/17,ROU,3453.429,152.286,19237682,602399
2021/04/17,SVK,694.714,79.429,5459643,150676
2021/04/17,SVN,806.143,5.857,2078932,67126
2021/04/17,SWE,6105.286,23.857,10099270,433359
2021/04/18,AUT,2345.143,30.143,9006400,343605
2021/04/18,BEL,3502.857,39.143,11589616,420625
2021/04/18,BGR,2055.429,111,6948445,84827
2021/04/18,CYP,679.143,2.714,875899,30845
2021/04/18,CZE,3098.857,88.286,10708982,350620
2021/04/18,DEU,20480.571,221.714,83783945,3502184
2021/04/18,DNK,691.714,2,5792203,223795
2021/04/18,ESP,8538.714,93.286,46754783,1871233
2021/04/18,EST,482.857,9.143,1326539,52191
2021/04/18,FIN,296.857,2.714,5540718,219282
2021/04/18,FRA,32990.857,283.286,67564251,2514967
2021/04/18,GRC,2827.571,82.429,10423056,328902
2021/04/18,HRV,2182,36.286,4105268,97349
2021/04/18,HUN,4334.857,252.429,9660350,606317
2021/04/18,IRL,366.143,7.286,4937796,189861
2021/04/18,ISL,4,0,341250,13635
2021/04/18,ITA,14331,381.857,60461828,2463014
2021/04/18,LIE,8.571,0,38137,2597
2021/04/18,LTU,1065.429,10.429,2722291,102654
2021/04/18,LUX,182.714,3.143,625976,14710
2021/04/18,LVA,532.286,9.571,1886202,46587
2021/04/18,MLT,50.286,1,441539,35132
2021/04/18,NLD,7712.714,24,17134873,634120
2021/04/18,NOR,555.571,3.429,5421242,160282
2021/04/18,POL,16199.143,515.857,37846605,1416492
2021/04/18,PRT,501,4.143,10196707,346308
2021/04/18,ROU,3305.286,156.714,19237682,602399
2021/04/18,SVK,701.714,77.286,5459643,150676
2021/04/18,SVN,796,5.714,2078932,67126
2021/04/18,SWE,6105.286,23.857,10099270,433359
2021/04/19,AUT,2370,30.857,9006400,347919
2021/04/19,BEL,3485.286,39.857,11589616,447068
2021/04/19,BGR,1957.143,113.286,6948445,101383
2021/04/19,CYP,721.143,3,875899,50719
2021/04/19,CZE,3075.286,87.714,10708982,377606
2021/04/19,DEU,20361.857,222.429,83783945,4664787
2021/04/19,DNK,724.143,2.286,5792203,236747
2021/04/19,ESP,8299.714,82.429,46754783,2410968
2021/04/19,EST,477,9,1326539,78492
2021/04/19,FIN,287,2.429,5540718,212678
2021/04/19,FRA,32727,292.143,67564251,2734003
2021/04/19,GRC,2827.571,82.714,10423056,292283
2021/04/19,HRV,2180.286,38.286,4105268,113747
2021/04/19,HUN,3992.429,239,9660350,886800
2021/04/19,IRL,368.714,7.286,4937796,204851
2021/04/19,ISL,8.857,0,341250,32259
2021/04/19,ITA,14200,375.857,60461828,2964163
2021/04/19,LIE,9.857,0,38137,1541
2021/04/19,LTU,1064.143,10.429,2722291,119516
2021/04/19,LUX,180.571,2,625976,21746
2021/04/19,LVA,531.143,9.429,1886202,56781
2021/04/19,MLT,52.143,1,441539,31307
2021/04/19,NLD,7774.143,24.143,17134873,658592
2021/04/19,NOR,537,3.143,5421242,215435
2021/04/19,POL,15525.714,521.714,37846605,1653839
2021/04/19,PRT,493.714,4,10196707,429949
2021/04/19,ROU,3226,161.857,19237682,503234
2021/04/19,SVK,699.857,77.429,5459643,177914
2021/04/19,SVN,789.286,5.857,2078932,58725
2021/04/19,SWE,6105.286,23.857,10099270,391212
2021/04/20,AUT,2329,30.143,9006400,347919
2021/04/20,BEL,3493.286,38.286,11589616,447068
2021/04/20,BGR,1836,110.286,6948445,101383
2021/04/20,CYP,767.143,3,875899,50719
2021/04/20,CZE,2999,86,10708982,377606
2021/04/20,DEU,20644.143,220.429,83783945,4664787
2021/04/20,DNK,742.571,2.429,5792203,236747
2021/04/20,ESP,7400.857,68.143,46754783,2410968
2021/04/20,EST,462.429,7.857,1326539,78492
2021/04/20,FIN,276.714,2.286,5540718,212678
2021/04/20,FRA,33434.286,296.286,67564251,2734003
2021/04/20,GRC,2789.429,81.857,10423056,292283
2021/04/20,HRV,2204.571,40.714,4105268,113747
2021/04/20,HUN,3822.143,228.571,9660350,886800
2021/04/20,IRL,373.286,6.286,4937796,204851
2021/04/20,ISL,10.857,0,341250,32259
2021/04/20,ITA,14004.286,363.571,60461828,2964163
2021/04/20,LIE,9.714,0,38137,1541
2021/04/20,LTU,1070.571,10.286,2722291,119516
2021/04/20,LUX,179.571,1.286,625976,21746
2021/04/20,LVA,552.714,9.857,1886202,56781
2021/04/20,MLT,45.571,1.143,441539,31307
2021/04/20,NLD,7788.571,23,17134873,658592
2021/04/20,NOR,476.286,3,5421242,215435
2021/04/20,POL,14960.143,515.429,37846605,1653839
2021/04/20,PRT,496,4,10196707,429949
2021/04/20,ROU,3090,168.143,19237682,503234
2021/04/20,SVK,667.286,75.429,5459643,177914
2021/04/20,SVN,742.143,6,2078932,58725
2021/04/20,SWE,5760.571,23.571,10099270,391212
2021/04/21,AUT,2269.143,31.143,9006400,347919
2021/04/21,BEL,3550.429,37.714,11589616,447068
2021/04/21,BGR,1762.429,106.714,6948445,101383
2021/04/21,CYP,801.571,2.571,875899,50719
2021/04/21,CZE,2819.571,83.857,10708982,377606
2021/04/21,DEU,19678,215.857,83783945,4664787
2021/04/21,DNK,762.429,2.571,5792203,236747
2021/04/21,ESP,8435.714,86.857,46754783,2410968
2021/04/21,EST,451.429,7.429,1326539,78492
2021/04/21,FIN,261.857,2.571,5540718,212678
2021/04/21,FRA,32208.143,301.429,67564251,2734003
2021/04/21,GRC,2779.286,82.571,10423056,292283
2021/04/21,HRV,2207.143,41.857,4105268,113747
2021/04/21,HUN,3669.286,217.429,9660350,886800
2021/04/21,IRL,370,6.286,4937796,204851
2021/04/21,ISL,12.429,0,341250,32259
2021/04/21,ITA,13672.286,348.571,60461828,2964163
2021/04/21,LIE,11.286,0,38137,1541
2021/04/21,LTU,1039,12,2722291,119516
2021/04/21,LUX,181.429,0.571,625976,21746
2021/04/21,LVA,556.429,8.571,1886202,56781
2021/04/21,MLT,40.714,1.143,441539,31307
2021/04/21,NLD,8218.286,22,17134873,658592
2021/04/21,NOR,504.286,4,5421242,215435
2021/04/21,POL,13911,506.143,37846605,1653839
2021/04/21,PRT,485.429,3,10196707,429949
2021/04/21,ROU,2937.143,169.714,19237682,503234
2021/04/21,SVK,623.714,72.286,5459643,177914
2021/04/21,SVN,713,5.857,2078932,58725
2021/04/21,SWE,5565,20.429,10099270,391212
2021/04/22,AUT,2230.143,30.429,9006400,347919
2021/04/22,BEL,3602.429,39,11589616,447068
2021/04/22,BGR,1450.286,91.286,6948445,101383
2021/04/22,CYP,835.429,1.857,875899,50719
2021/04/22,CZE,2712.143,79.714,10708982,377606
2021/04/22,DEU,20622.429,218.714,83783945,4664787
2021/04/22,DNK,776,2.571,5792203,236747
